wifi_ap,cnx_time,client_id
4,2017-01-01 08:54:58,73
9,2017-01-07 01:08:44,26
7,2017-01-02 18:45:32,16
10,2017-01-01 14:20:49,32
5,2017-01-06 21:54:12,47
1,2017-01-03 21:15:32,43
8,2017-01-04 08:20:22,53
10,2017-01-05 06:05:16,6
7,2017-01-07 12:52:12,99
6,2017-01-04 08:48:27,53
8,2017-01-06 03:50:49,71
1,2017-01-04 05:48:32,73
6,2017-01-01 13:09:53,99
9,2017-01-01 08:19:31,27
8,2017-01-05 09:02:59,65
4,2017-01-06 12:22:41,77
7,2017-01-01 02:29:51,25
4,2017-01-07 14:57:47,65
9,2017-01-06 08:33:10,59
8,2017-01-02 13:04:47,25
5,2017-01-07 23:52:17,42
5,2017-01-06 19:45:17,44
3,2017-01-05 23:11:30,72
1,2017-01-07 03:55:24,86
3,2017-01-05 22:05:51,72
3,2017-01-03 18:34:07,33
4,2017-01-04 06:31:59,10
9,2017-01-06 00:55:50,79
9,2017-01-04 13:02:23,66
7,2017-01-04 13:13:36,3
4,2017-01-01 19:40:40,17
8,2017-01-04 02:28:32,94
10,2017-01-03 18:14:48,24
10,2017-01-06 06:46:59,62
6,2017-01-07 04:13:17,27
3,2017-01-06 11:08:53,12
9,2017-01-06 12:10:04,68
7,2017-01-05 08:47:14,89
5,2017-01-02 16:54:26,66
7,2017-01-01 00:21:36,11
3,2017-01-07 03:17:59,97
4,2017-01-03 02:49:39,64
10,2017-01-05 09:04:54,81
9,2017-01-02 06:51:10,67
8,2017-01-01 07:59:31,63
7,2017-01-07 11:13:37,58
3,2017-01-07 11:57:07,18
9,2017-01-05 03:09:35,77
7,2017-01-04 19:11:32,56
9,2017-01-04 21:50:14,39
9,2017-01-02 16:00:51,32
4,2017-01-07 20:17:27,26
3,2017-01-06 17:49:56,94
2,2017-01-06 04:27:14,8
8,2017-01-07 11:00:08,37
1,2017-01-05 17:55:39,44
1,2017-01-03 22:23:05,4
7,2017-01-05 11:23:14,39
3,2017-01-05 01:48:40,4
3,2017-01-01 03:45:26,15
8,2017-01-02 06:38:03,37
7,2017-01-06 09:31:37,94
2,2017-01-05 08:52:42,81
10,2017-01-07 04:58:39,5
8,2017-01-07 02:58:33,43
3,2017-01-04 07:39:14,54
3,2017-01-03 16:50:35,75
5,2017-01-01 12:28:27,82
9,2017-01-03 10:15:24,18
9,2017-01-03 19:44:18,70
1,2017-01-02 22:00:08,13
5,2017-01-02 15:48:10,30
1,2017-01-04 22:35:39,90
2,2017-01-03 07:58:11,100
9,2017-01-04 16:42:36,96
5,2017-01-04 03:04:44,6
3,2017-01-07 19:42:54,93
10,2017-01-05 21:40:00,75
2,2017-01-07 12:56:56,56
10,2017-01-05 19:55:45,8
9,2017-01-01 19:49:26,22
5,2017-01-06 00:46:12,19
3,2017-01-07 03:56:19,58
2,2017-01-01 12:45:42,2
6,2017-01-04 18:37:04,91
1,2017-01-06 11:55:52,65
7,2017-01-02 14:43:47,55
10,2017-01-02 03:51:40,69
2,2017-01-05 16:07:36,53
8,2017-01-07 07:00:14,39
3,2017-01-06 07:22:16,63
3,2017-01-05 04:33:29,66
10,2017-01-03 15:49:53,9
2,2017-01-04 20:46:59,7
5,2017-01-03 05:21:47,3
8,2017-01-02 17:54:48,14
9,2017-01-02 06:16:01,4
9,2017-01-03 13:31:23,7
1,2017-01-01 12:52:40,58
2,2017-01-01 21:13:28,6
4,2017-01-05 18:45:26,48
2,2017-01-03 10:45:24,77
7,2017-01-07 14:16:42,26
3,2017-01-04 08:58:43,5
9,2017-01-06 08:13:05,25
1,2017-01-05 07:55:09,5
2,2017-01-02 18:15:16,10
3,2017-01-04 01:47:05,52
10,2017-01-02 04:44:04,67
7,2017-01-01 18:04:48,76
9,2017-01-06 00:50:51,89
6,2017-01-02 07:12:28,36
8,2017-01-05 01:15:55,97
6,2017-01-05 07:32:39,2
5,2017-01-05 22:32:53,66
1,2017-01-01 21:27:39,20
2,2017-01-05 23:07:15,49
10,2017-01-02 07:55:48,32
3,2017-01-01 20:50:46,5
6,2017-01-06 02:13:23,10
6,2017-01-06 14:35:43,12
4,2017-01-05 12:01:02,56
5,2017-01-06 15:53:26,54
4,2017-01-04 03:16:19,49
3,2017-01-07 00:36:26,77
8,2017-01-02 08:34:40,77
2,2017-01-05 02:30:04,1
5,2017-01-03 07:12:07,56
1,2017-01-05 06:28:40,58
2,2017-01-02 00:19:57,53
6,2017-01-02 07:14:53,88
10,2017-01-01 10:56:42,2
2,2017-01-01 22:51:09,45
10,2017-01-07 18:08:56,15
6,2017-01-01 20:25:44,59
5,2017-01-05 19:02:23,49
4,2017-01-07 15:32:35,23
4,2017-01-07 02:11:02,9
9,2017-01-05 04:06:25,1
5,2017-01-01 23:00:57,98
10,2017-01-07 23:42:54,17
4,2017-01-07 15:02:25,86
8,2017-01-05 12:46:37,20
3,2017-01-03 05:05:19,82
1,2017-01-06 19:31:26,53
1,2017-01-06 19:04:49,40
4,2017-01-07 06:05:27,72
2,2017-01-04 00:30:12,41
3,2017-01-07 18:48:07,83
7,2017-01-06 06:14:44,57
1,2017-01-04 09:25:53,76
9,2017-01-04 21:19:46,57
5,2017-01-04 22:18:36,65
7,2017-01-02 07:54:45,98
6,2017-01-02 09:20:15,65
4,2017-01-04 15:09:24,52
2,2017-01-01 04:11:48,76
2,2017-01-01 19:53:41,71
2,2017-01-01 16:09:33,45
6,2017-01-01 20:49:22,87
2,2017-01-03 01:59:19,41
4,2017-01-05 14:35:19,1
6,2017-01-02 12:16:08,30
5,2017-01-04 12:53:15,96
10,2017-01-01 02:01:01,85
4,2017-01-04 08:47:55,24
6,2017-01-02 21:35:06,49
4,2017-01-01 04:15:51,49
2,2017-01-07 02:47:41,80
10,2017-01-03 17:16:44,100
10,2017-01-03 03:49:04,27
9,2017-01-07 08:57:11,24
7,2017-01-02 06:25:57,41
5,2017-01-01 11:12:28,77
10,2017-01-05 21:46:52,81
10,2017-01-07 17:26:54,74
3,2017-01-03 20:15:42,36
8,2017-01-03 15:36:34,87
3,2017-01-06 11:48:42,84
6,2017-01-06 15:16:00,25
1,2017-01-02 15:47:26,95
5,2017-01-03 09:22:19,87
4,2017-01-02 08:18:57,34
1,2017-01-02 16:31:49,33
9,2017-01-05 01:31:25,85
9,2017-01-05 23:53:25,19
8,2017-01-02 18:28:58,82
1,2017-01-04 20:46:14,64
1,2017-01-04 23:20:46,92
10,2017-01-07 17:11:35,70
9,2017-01-06 12:57:13,20
6,2017-01-03 09:57:01,77
1,2017-01-01 21:10:51,76
9,2017-01-04 04:13:57,97
7,2017-01-06 00:55:24,20
9,2017-01-02 20:08:13,90
1,2017-01-07 18:38:37,45
6,2017-01-03 02:48:20,97
4,2017-01-04 13:56:22,98
2,2017-01-01 03:16:02,17
5,2017-01-03 22:59:30,11
10,2017-01-03 00:45:14,50
3,2017-01-01 00:45:10,78
8,2017-01-02 16:49:02,62
10,2017-01-07 14:58:30,47
4,2017-01-02 08:36:43,43
2,2017-01-06 02:21:01,66
2,2017-01-04 04:49:19,15
1,2017-01-05 19:43:42,49
10,2017-01-05 01:56:19,94
4,2017-01-06 12:26:48,96
7,2017-01-06 14:38:26,94
10,2017-01-03 13:51:50,77
6,2017-01-02 14:18:07,69
4,2017-01-02 03:44:42,91
6,2017-01-05 08:00:05,14
8,2017-01-01 18:16:28,29
9,2017-01-01 09:00:16,13
2,2017-01-04 13:47:07,31
2,2017-01-01 12:28:24,16
1,2017-01-02 14:12:43,56
6,2017-01-04 13:10:04,71
4,2017-01-02 04:17:10,90
6,2017-01-04 22:27:29,74
3,2017-01-06 02:10:31,93
10,2017-01-01 00:37:24,76
9,2017-01-07 17:14:06,26
6,2017-01-05 16:26:01,12
6,2017-01-06 13:27:49,68
2,2017-01-06 04:44:28,41
9,2017-01-01 00:37:54,99
2,2017-01-04 00:42:34,55
5,2017-01-01 22:24:12,13
10,2017-01-03 07:57:24,1
10,2017-01-07 00:41:36,89
6,2017-01-01 16:18:45,80
8,2017-01-02 09:07:12,15
8,2017-01-04 17:53:53,59
8,2017-01-05 21:17:32,55
5,2017-01-02 19:42:04,87
4,2017-01-07 20:24:50,56
10,2017-01-01 19:36:00,91
8,2017-01-04 01:36:09,28
4,2017-01-02 17:13:22,67
10,2017-01-01 04:11:34,3
4,2017-01-06 09:37:11,62
1,2017-01-05 15:18:09,89
8,2017-01-02 05:17:30,66
6,2017-01-07 07:34:24,25
6,2017-01-05 21:39:33,37
7,2017-01-01 20:12:40,43
3,2017-01-07 21:04:42,23
1,2017-01-03 00:02:07,36
7,2017-01-03 13:31:37,72
9,2017-01-07 22:30:08,67
7,2017-01-03 09:21:49,60
8,2017-01-02 22:16:13,97
5,2017-01-01 07:19:25,32
9,2017-01-02 03:25:24,94
2,2017-01-07 10:43:49,9
5,2017-01-05 23:03:20,4
6,2017-01-06 19:20:25,23
2,2017-01-07 21:15:31,68
2,2017-01-02 21:54:28,5
10,2017-01-03 23:27:46,55
8,2017-01-01 17:21:51,64
3,2017-01-07 23:39:33,72
6,2017-01-07 09:40:16,54
1,2017-01-04 23:51:38,46
1,2017-01-03 21:29:14,31
10,2017-01-04 14:49:07,51
1,2017-01-01 04:40:43,89
1,2017-01-07 22:59:32,74
1,2017-01-05 20:08:53,72
9,2017-01-05 12:13:57,57
9,2017-01-02 13:01:03,78
1,2017-01-02 22:59:28,69
7,2017-01-05 08:34:59,47
4,2017-01-07 18:15:24,28
2,2017-01-03 07:23:19,97
6,2017-01-01 04:08:21,6
9,2017-01-05 10:00:22,65
4,2017-01-07 17:49:13,83
8,2017-01-04 23:52:13,85
2,2017-01-01 14:52:18,65
4,2017-01-01 17:42:21,63
7,2017-01-02 10:09:19,4
6,2017-01-06 09:41:02,92
5,2017-01-02 13:33:37,23
6,2017-01-01 16:46:28,56
8,2017-01-01 14:52:27,53
2,2017-01-01 14:38:47,56
2,2017-01-04 14:49:10,34
6,2017-01-06 08:33:19,23
10,2017-01-05 03:08:10,94
6,2017-01-06 11:02:12,34
2,2017-01-01 18:31:10,56
7,2017-01-07 04:36:46,40
6,2017-01-07 19:17:00,80
7,2017-01-05 19:36:16,48
9,2017-01-04 14:44:28,39
7,2017-01-07 10:15:22,46
5,2017-01-02 12:30:21,25
7,2017-01-06 09:27:11,48
7,2017-01-04 01:39:26,26
10,2017-01-05 14:32:40,32
3,2017-01-05 09:04:41,15
9,2017-01-04 00:34:44,33
8,2017-01-05 15:31:26,66
6,2017-01-07 08:33:42,37
7,2017-01-07 09:43:12,38
6,2017-01-05 23:25:50,14
3,2017-01-05 10:24:44,43
1,2017-01-02 16:09:15,61
8,2017-01-07 09:56:32,76
8,2017-01-06 04:22:53,10
6,2017-01-07 05:51:34,82
4,2017-01-03 09:49:52,50
9,2017-01-03 01:32:35,85
5,2017-01-07 20:41:47,60
4,2017-01-01 08:33:05,95
2,2017-01-06 21:46:11,63
5,2017-01-05 14:29:38,63
7,2017-01-06 19:17:00,32
7,2017-01-01 21:05:16,44
7,2017-01-07 02:53:57,48
10,2017-01-05 15:33:37,21
2,2017-01-06 22:40:09,42
6,2017-01-04 15:56:14,13
7,2017-01-05 22:00:09,38
8,2017-01-02 11:06:19,67
9,2017-01-07 18:19:02,25
7,2017-01-05 02:15:39,90
3,2017-01-07 00:06:39,97
9,2017-01-03 05:18:42,30
2,2017-01-05 09:14:40,89
4,2017-01-04 14:16:48,90
3,2017-01-04 03:32:02,47
2,2017-01-06 22:53:52,46
8,2017-01-01 21:39:24,4
8,2017-01-02 18:39:48,32
9,2017-01-03 12:14:23,30
9,2017-01-07 17:16:29,98
2,2017-01-05 01:13:29,21
9,2017-01-06 01:29:43,69
8,2017-01-07 22:23:41,50
7,2017-01-04 11:25:22,86
9,2017-01-04 04:41:05,40
5,2017-01-05 03:03:35,23
6,2017-01-03 07:48:23,87
10,2017-01-04 02:49:51,32
4,2017-01-06 05:19:51,17
5,2017-01-07 00:57:24,12
10,2017-01-07 16:54:16,37
4,2017-01-06 09:18:48,46
8,2017-01-03 20:39:51,5
10,2017-01-01 07:13:32,53
3,2017-01-06 21:10:28,50
6,2017-01-01 23:40:31,90
8,2017-01-07 20:08:55,76
3,2017-01-03 07:19:43,48
2,2017-01-07 04:15:59,68
2,2017-01-06 09:43:53,100
4,2017-01-04 19:04:43,27
9,2017-01-04 19:38:01,52
10,2017-01-03 21:35:09,87
9,2017-01-02 13:22:35,67
6,2017-01-07 09:34:10,20
2,2017-01-04 13:53:39,55
8,2017-01-05 14:33:06,51
7,2017-01-04 20:53:32,67
9,2017-01-01 16:52:43,15
10,2017-01-02 14:00:49,78
1,2017-01-06 16:15:23,99
9,2017-01-03 19:01:07,93
5,2017-01-06 00:22:09,42
6,2017-01-05 05:53:55,93
10,2017-01-06 00:56:37,42
3,2017-01-06 12:03:52,34
10,2017-01-07 01:54:17,20
5,2017-01-04 16:47:13,59
1,2017-01-03 02:10:16,46
1,2017-01-03 02:21:34,48
1,2017-01-03 08:52:06,90
8,2017-01-01 23:59:28,51
6,2017-01-01 20:34:51,4
5,2017-01-07 03:49:01,39
5,2017-01-01 11:57:01,98
6,2017-01-03 23:32:32,96
10,2017-01-07 14:56:33,43
3,2017-01-03 19:58:13,88
6,2017-01-03 16:57:18,7
2,2017-01-05 01:07:43,4
3,2017-01-04 18:41:11,24
4,2017-01-01 04:05:45,44
6,2017-01-05 17:11:07,4
8,2017-01-03 20:57:57,64
4,2017-01-04 14:08:37,39
5,2017-01-06 03:35:53,69
2,2017-01-01 04:10:53,69
3,2017-01-05 00:20:20,60
1,2017-01-03 08:39:59,88
9,2017-01-04 07:40:22,63
10,2017-01-04 14:41:20,72
10,2017-01-01 20:45:47,1
3,2017-01-02 05:23:45,78
5,2017-01-02 20:02:53,31
6,2017-01-04 14:25:10,26
1,2017-01-06 03:07:06,50
1,2017-01-02 09:40:21,21
9,2017-01-04 10:51:43,78
6,2017-01-01 15:57:01,30
2,2017-01-06 00:26:48,19
1,2017-01-05 15:38:29,83
6,2017-01-03 09:21:19,63
7,2017-01-05 14:37:48,81
2,2017-01-02 16:19:31,82
7,2017-01-01 02:41:45,17
5,2017-01-04 15:37:32,97
3,2017-01-03 19:03:55,54
2,2017-01-07 07:26:37,10
8,2017-01-02 17:55:38,62
2,2017-01-03 17:06:44,100
8,2017-01-02 17:42:58,51
9,2017-01-06 09:39:51,21
9,2017-01-03 09:34:49,74
4,2017-01-02 02:35:13,32
6,2017-01-07 13:31:32,79
9,2017-01-04 09:16:30,15
4,2017-01-01 22:27:04,82
10,2017-01-02 10:21:24,62
3,2017-01-04 02:33:33,94
9,2017-01-06 17:33:41,4
6,2017-01-05 17:53:58,93
6,2017-01-04 10:29:20,6
10,2017-01-03 13:18:06,41
3,2017-01-05 02:29:06,5
4,2017-01-04 13:57:31,36
2,2017-01-05 05:46:34,68
4,2017-01-06 11:50:08,100
6,2017-01-05 05:51:49,24
5,2017-01-06 10:11:51,18
3,2017-01-01 07:55:39,45
5,2017-01-06 08:55:42,97
5,2017-01-02 16:45:34,1
1,2017-01-06 19:39:48,20
10,2017-01-05 20:38:46,63
5,2017-01-05 16:18:49,7
4,2017-01-05 09:36:10,40
8,2017-01-01 13:50:47,89
2,2017-01-01 21:19:07,35
3,2017-01-05 15:38:29,95
3,2017-01-07 01:51:19,77
5,2017-01-05 09:56:09,23
7,2017-01-04 15:53:38,11
8,2017-01-05 21:18:22,47
3,2017-01-06 18:34:13,35
2,2017-01-06 23:53:19,58
8,2017-01-05 00:11:34,31
5,2017-01-06 20:26:13,73
6,2017-01-06 02:01:04,64
2,2017-01-04 00:18:32,84
3,2017-01-07 20:22:02,9
8,2017-01-06 04:56:36,51
9,2017-01-04 20:20:17,37
6,2017-01-05 03:28:31,99
1,2017-01-04 20:27:47,78
4,2017-01-07 16:53:54,16
8,2017-01-02 05:28:50,31
3,2017-01-02 12:08:06,53
6,2017-01-01 11:01:11,78
3,2017-01-06 15:20:18,7
3,2017-01-03 04:37:49,9
10,2017-01-06 14:15:00,22
9,2017-01-03 08:19:09,26
9,2017-01-02 13:22:46,58
1,2017-01-06 21:49:43,20
5,2017-01-06 03:07:46,80
10,2017-01-02 23:22:58,50
6,2017-01-06 04:32:30,55
5,2017-01-04 09:08:41,59
4,2017-01-05 22:48:43,51
8,2017-01-07 04:45:29,24
9,2017-01-07 01:53:36,33
2,2017-01-02 21:42:28,43
10,2017-01-04 03:07:23,74
9,2017-01-04 18:34:13,13
4,2017-01-02 15:59:35,95
4,2017-01-05 19:14:37,7
4,2017-01-06 17:50:28,48
2,2017-01-06 21:20:30,87
2,2017-01-07 14:47:02,67
1,2017-01-04 22:42:50,79
2,2017-01-02 08:27:25,64
7,2017-01-05 13:58:08,39
3,2017-01-01 17:06:28,68
8,2017-01-03 18:24:13,50
2,2017-01-06 21:15:07,7
9,2017-01-02 02:24:06,48
6,2017-01-04 09:59:01,32
7,2017-01-04 19:28:06,47
1,2017-01-04 17:33:05,4
2,2017-01-07 02:56:19,71
10,2017-01-02 17:44:36,52
3,2017-01-06 07:04:22,54
2,2017-01-02 05:10:42,68
4,2017-01-02 16:50:30,44
3,2017-01-07 16:38:20,59
6,2017-01-04 22:24:26,21
1,2017-01-02 16:36:00,87
7,2017-01-06 15:31:38,88
9,2017-01-01 00:22:06,1
2,2017-01-07 16:22:22,35
3,2017-01-07 20:06:01,43
2,2017-01-02 14:01:34,50
5,2017-01-01 20:37:16,23
7,2017-01-02 12:31:22,58
9,2017-01-03 23:31:22,62
9,2017-01-03 08:42:07,45
7,2017-01-07 10:23:00,44
7,2017-01-01 04:19:54,44
9,2017-01-02 18:55:22,18
10,2017-01-01 06:36:15,63
8,2017-01-04 05:49:15,29
5,2017-01-01 03:10:25,9
10,2017-01-04 14:29:39,35
8,2017-01-02 14:16:31,65
4,2017-01-03 12:54:23,95
5,2017-01-02 07:32:47,79
3,2017-01-01 03:00:50,45
8,2017-01-06 02:36:32,50
8,2017-01-04 15:19:39,64
5,2017-01-07 21:00:03,70
1,2017-01-03 09:25:15,53
5,2017-01-01 06:31:10,54
4,2017-01-03 10:25:05,47
4,2017-01-01 14:47:04,51
6,2017-01-01 18:31:32,80
2,2017-01-05 03:02:27,12
4,2017-01-05 11:22:08,67
9,2017-01-02 17:43:49,56
7,2017-01-06 19:30:48,20
8,2017-01-07 16:22:11,100
10,2017-01-06 17:13:03,89
4,2017-01-01 11:57:38,35
6,2017-01-05 03:49:22,92
1,2017-01-03 06:54:12,73
9,2017-01-06 16:39:02,46
6,2017-01-01 06:38:44,99
3,2017-01-01 01:45:49,92
7,2017-01-03 14:34:14,33
9,2017-01-05 05:56:39,74
2,2017-01-05 20:12:59,56
9,2017-01-06 00:27:20,88
1,2017-01-05 03:31:44,94
9,2017-01-01 09:55:24,81
1,2017-01-05 23:59:28,54
2,2017-01-03 05:12:04,31
8,2017-01-01 18:08:27,99
4,2017-01-03 11:32:53,24
9,2017-01-04 02:51:51,96
8,2017-01-03 14:57:52,43
10,2017-01-03 15:24:40,67
10,2017-01-03 03:19:21,31
9,2017-01-07 03:42:31,26
1,2017-01-02 23:11:58,7
7,2017-01-06 00:51:14,54
3,2017-01-04 10:51:30,41
2,2017-01-01 08:16:15,64
9,2017-01-07 06:02:17,77
10,2017-01-01 03:11:52,66
6,2017-01-04 06:16:55,100
2,2017-01-07 07:41:52,3
1,2017-01-04 22:17:47,8
5,2017-01-06 06:58:26,73
3,2017-01-07 15:36:59,82
1,2017-01-05 11:12:49,21
7,2017-01-02 07:13:37,46
6,2017-01-06 17:01:35,57
8,2017-01-01 19:56:58,67
10,2017-01-02 13:54:35,1
7,2017-01-02 06:16:12,9
1,2017-01-02 07:08:41,38
3,2017-01-01 20:08:08,64
8,2017-01-06 17:44:43,73
3,2017-01-01 04:50:03,9
2,2017-01-07 22:51:33,10
6,2017-01-03 15:09:19,64
10,2017-01-03 01:22:24,50
8,2017-01-04 21:02:03,62
6,2017-01-03 14:12:34,10
8,2017-01-04 06:00:22,91
4,2017-01-03 13:40:12,16
1,2017-01-01 04:57:39,95
6,2017-01-01 04:43:21,70
7,2017-01-01 15:50:10,91
2,2017-01-01 00:41:13,39
1,2017-01-01 12:54:36,36
1,2017-01-03 23:41:04,55
9,2017-01-04 17:25:42,77
7,2017-01-01 13:59:26,55
7,2017-01-01 14:45:31,7
9,2017-01-07 20:33:05,17
3,2017-01-07 12:00:40,23
2,2017-01-06 20:36:54,59
9,2017-01-05 16:22:07,66
10,2017-01-01 02:02:11,1
8,2017-01-01 06:23:19,41
4,2017-01-01 06:05:49,72
6,2017-01-04 12:28:10,7
10,2017-01-03 17:45:20,90
6,2017-01-07 20:08:53,48
2,2017-01-04 10:48:56,59
5,2017-01-07 22:37:11,36
3,2017-01-02 01:16:36,5
1,2017-01-01 02:29:16,1
8,2017-01-03 03:17:38,97
6,2017-01-05 20:34:51,77
4,2017-01-07 12:11:08,10
3,2017-01-04 21:57:24,65
1,2017-01-04 20:22:11,62
5,2017-01-01 07:58:33,70
3,2017-01-06 11:24:15,15
6,2017-01-04 11:30:37,78
10,2017-01-01 18:38:57,39
2,2017-01-04 03:51:44,95
8,2017-01-07 08:33:02,75
1,2017-01-07 06:53:27,62
1,2017-01-07 17:35:52,21
8,2017-01-02 03:51:05,74
2,2017-01-05 19:32:47,10
8,2017-01-05 13:27:18,40
8,2017-01-01 02:44:51,22
2,2017-01-05 08:58:53,83
2,2017-01-01 14:52:25,8
6,2017-01-03 07:56:27,40
7,2017-01-01 02:27:18,44
6,2017-01-03 16:26:38,100
5,2017-01-06 04:32:52,85
3,2017-01-07 13:33:30,70
8,2017-01-01 20:42:07,42
10,2017-01-06 06:46:15,21
6,2017-01-03 06:47:43,21
9,2017-01-03 23:35:53,12
4,2017-01-07 08:47:23,45
5,2017-01-04 14:11:20,6
7,2017-01-07 09:41:37,16
2,2017-01-05 13:11:10,68
5,2017-01-02 08:13:18,72
8,2017-01-07 04:32:56,6
9,2017-01-05 03:27:39,31
5,2017-01-07 00:36:50,26
3,2017-01-02 12:52:07,80
1,2017-01-03 11:46:01,85
3,2017-01-01 00:06:52,37
10,2017-01-01 19:56:28,17
4,2017-01-06 07:29:13,71
9,2017-01-02 14:23:03,33
1,2017-01-06 21:34:52,20
5,2017-01-07 04:23:35,27
3,2017-01-03 16:23:00,90
9,2017-01-01 20:35:09,84
7,2017-01-01 22:32:44,64
5,2017-01-01 05:47:54,13
9,2017-01-03 09:42:39,24
10,2017-01-07 06:46:12,64
8,2017-01-05 22:11:52,52
3,2017-01-07 12:07:29,4
5,2017-01-03 10:02:07,16
8,2017-01-05 13:51:12,88
9,2017-01-01 03:10:48,2
1,2017-01-06 21:59:16,69
9,2017-01-06 19:55:53,30
5,2017-01-02 22:57:26,68
5,2017-01-05 11:59:57,2
8,2017-01-06 00:00:46,65
4,2017-01-03 16:13:43,70
1,2017-01-02 14:30:43,25
9,2017-01-04 04:18:55,92
10,2017-01-06 16:49:02,9
3,2017-01-04 08:34:12,90
3,2017-01-06 07:29:28,92
1,2017-01-01 14:18:14,86
7,2017-01-07 10:38:45,65
7,2017-01-04 19:59:24,59
8,2017-01-07 06:06:39,85
6,2017-01-02 10:27:26,26
7,2017-01-07 11:51:05,45
10,2017-01-03 17:44:55,1
6,2017-01-07 00:16:59,77
9,2017-01-01 13:32:14,8
4,2017-01-01 20:01:29,10
6,2017-01-03 22:49:36,61
5,2017-01-05 09:14:24,65
9,2017-01-03 21:30:54,10
5,2017-01-06 04:37:00,67
4,2017-01-03 21:57:35,29
1,2017-01-01 02:06:03,93
4,2017-01-02 22:09:01,76
5,2017-01-04 15:46:25,84
2,2017-01-07 17:29:35,1
6,2017-01-03 03:49:20,47
5,2017-01-07 19:08:24,60
2,2017-01-06 00:08:20,5
1,2017-01-01 08:21:26,36
5,2017-01-07 21:08:19,89
2,2017-01-03 05:18:26,32
8,2017-01-03 21:29:22,15
6,2017-01-04 14:43:19,70
1,2017-01-05 17:47:24,94
5,2017-01-01 22:37:06,1
6,2017-01-02 22:56:15,58
6,2017-01-06 09:35:47,93
8,2017-01-02 04:52:32,87
8,2017-01-01 18:06:15,89
3,2017-01-03 15:03:00,18
4,2017-01-05 14:46:10,84
2,2017-01-05 22:32:24,22
3,2017-01-01 18:44:00,90
2,2017-01-05 20:42:24,1
1,2017-01-03 12:24:13,32
8,2017-01-02 02:16:42,67
7,2017-01-02 14:17:00,70
3,2017-01-07 08:10:49,100
1,2017-01-03 21:10:42,44
10,2017-01-07 13:02:07,73
8,2017-01-01 18:27:30,63
2,2017-01-05 20:15:17,87
1,2017-01-02 03:37:31,57
10,2017-01-04 06:27:37,83
4,2017-01-04 03:09:53,12
5,2017-01-01 08:02:08,78
6,2017-01-04 07:30:24,23
10,2017-01-03 17:29:32,56
4,2017-01-02 06:32:07,85
9,2017-01-05 05:56:26,17
1,2017-01-03 13:00:00,37
4,2017-01-02 10:40:04,46
3,2017-01-01 05:24:33,37
8,2017-01-04 17:23:11,66
2,2017-01-05 12:45:15,35
2,2017-01-01 20:15:30,32
8,2017-01-07 20:20:11,2
5,2017-01-01 16:53:32,24
3,2017-01-05 14:06:04,46
3,2017-01-06 03:32:53,9
6,2017-01-02 04:56:12,76
8,2017-01-02 20:08:13,69
8,2017-01-02 18:16:21,1
4,2017-01-02 10:34:34,28
7,2017-01-05 19:25:43,15
5,2017-01-03 19:44:41,40
3,2017-01-05 15:09:44,69
9,2017-01-02 20:20:54,74
9,2017-01-06 21:39:42,70
4,2017-01-05 15:09:05,57
8,2017-01-02 03:56:59,18
6,2017-01-05 17:39:48,30
7,2017-01-01 13:25:07,35
3,2017-01-01 06:37:27,39
4,2017-01-01 02:27:27,98
7,2017-01-04 01:37:23,58
10,2017-01-07 15:02:42,25
3,2017-01-01 02:33:26,87
9,2017-01-03 09:34:40,52
3,2017-01-06 17:04:06,31
7,2017-01-01 15:15:56,39
5,2017-01-04 05:00:07,40
5,2017-01-02 04:33:35,67
3,2017-01-03 13:41:22,94
8,2017-01-03 17:58:08,97
3,2017-01-07 17:47:57,94
5,2017-01-02 22:43:23,76
8,2017-01-06 02:19:17,22
7,2017-01-07 13:27:14,63
4,2017-01-04 02:30:33,53
5,2017-01-04 03:20:49,55
6,2017-01-04 10:36:57,48
6,2017-01-07 08:22:36,37
7,2017-01-07 21:27:23,87
4,2017-01-04 17:52:47,92
9,2017-01-06 08:23:33,24
3,2017-01-02 01:18:26,36
6,2017-01-03 10:00:46,49
2,2017-01-02 03:41:45,8
6,2017-01-02 13:27:02,12
4,2017-01-07 23:58:20,5
8,2017-01-04 11:26:09,36
3,2017-01-07 11:04:51,46
3,2017-01-07 01:28:09,77
5,2017-01-06 13:34:16,84
4,2017-01-02 07:22:40,96
6,2017-01-06 02:38:31,17
5,2017-01-03 07:35:04,23
9,2017-01-06 15:36:33,10
1,2017-01-01 03:10:19,46
3,2017-01-01 08:55:50,67
2,2017-01-07 01:36:57,42
4,2017-01-05 13:30:43,60
10,2017-01-01 05:20:40,47
2,2017-01-07 18:43:33,47
7,2017-01-03 19:02:02,1
1,2017-01-01 09:28:24,19
2,2017-01-04 18:14:17,6
7,2017-01-03 07:41:22,95
3,2017-01-04 17:27:21,11
5,2017-01-05 11:12:49,28
3,2017-01-01 09:37:26,1
10,2017-01-01 11:18:14,40
6,2017-01-01 17:07:16,92
1,2017-01-04 03:09:54,80
10,2017-01-03 20:22:27,55
7,2017-01-05 01:20:56,84
4,2017-01-05 22:23:02,31
10,2017-01-04 01:06:06,41
6,2017-01-05 13:48:14,10
1,2017-01-05 21:16:11,26
7,2017-01-02 19:26:27,91
3,2017-01-04 15:19:26,96
7,2017-01-01 19:42:43,44
8,2017-01-03 19:17:29,3
4,2017-01-03 20:57:12,52
