PersonID,EventID,SpaceID,StartDateTime,EndDateTime
56,494,0,2018-02-28 13:21:27,2018-02-28 13:21:40
56,494,1,2018-02-28 13:21:40,2018-02-28 13:22:33
56,494,2,2018-02-28 13:22:33,2018-02-28 13:22:42
56,494,14,2018-02-28 13:22:42,2018-02-28 13:23:07
56,494,153,2018-02-28 13:23:07,2018-02-28 15:22:56
56,5,153,2018-02-28 15:22:56,2018-02-28 15:23:17
56,5,14,2018-02-28 15:23:17,2018-02-28 15:23:53
56,5,15,2018-02-28 15:23:53,2018-02-28 15:24:06
56,5,192,2018-02-28 15:24:06,2018-02-28 16:42:54
56,65,192,2018-02-28 16:42:54,2018-02-28 16:43:11
56,65,15,2018-02-28 16:43:11,2018-02-28 16:44:04
56,65,14,2018-02-28 16:44:04,2018-02-28 16:44:18
56,65,2,2018-02-28 16:44:18,2018-02-28 16:45:23
56,65,1,2018-02-28 16:45:23,2018-02-28 16:45:33
56,65,0,2018-02-28 16:45:33,2018-02-28 16:45:56
56,65,10,2018-02-28 16:45:56,2018-02-28 16:46:14
56,65,105,2018-02-28 16:46:14,2018-02-28 17:41:12
56,0,105,2018-02-28 17:41:12,2018-02-28 17:41:30
56,0,10,2018-02-28 17:41:30,2018-02-28 17:41:54
56,0,0,2018-02-28 17:41:54,2018-02-28 17:49:31
56,0,0,2018-02-28 17:49:31,2018-02-28 17:58:58
56,0,0,2018-02-28 17:58:58,2018-02-28 18:07:57
56,0,0,2018-02-28 18:07:57,2018-02-28 18:18:17
56,-1,0,2018-02-28 18:18:17,2018-02-28 23:59:59
83,-1,0,2018-02-28 00:00:00,2018-02-28 12:35:56
83,0,0,2018-02-28 12:35:56,2018-02-28 12:46:40
83,0,0,2018-02-28 12:46:40,2018-02-28 12:57:32
83,0,0,2018-02-28 12:57:32,2018-02-28 13:06:57
83,0,0,2018-02-28 13:06:57,2018-02-28 13:16:06
83,266,0,2018-02-28 13:16:06,2018-02-28 13:16:19
83,266,1,2018-02-28 13:16:19,2018-02-28 13:17:12
83,266,2,2018-02-28 13:17:12,2018-02-28 13:17:21
83,266,14,2018-02-28 13:17:21,2018-02-28 13:17:46
83,266,153,2018-02-28 13:17:46,2018-02-28 15:47:57
83,0,153,2018-02-28 15:47:57,2018-02-28 15:48:21
83,0,14,2018-02-28 15:48:21,2018-02-28 15:48:32
83,0,2,2018-02-28 15:48:32,2018-02-28 15:49:14
83,0,1,2018-02-28 15:49:14,2018-02-28 15:49:24
83,0,0,2018-02-28 15:49:24,2018-02-28 15:56:49
83,0,0,2018-02-28 15:56:49,2018-02-28 16:05:45
83,0,0,2018-02-28 16:05:45,2018-02-28 16:14:34
83,0,0,2018-02-28 16:14:34,2018-02-28 16:25:07
83,194,0,2018-02-28 16:25:07,2018-02-28 16:25:30
83,194,10,2018-02-28 16:25:30,2018-02-28 16:26:08
83,194,11,2018-02-28 16:26:08,2018-02-28 16:26:22
83,194,191,2018-02-28 16:26:22,2018-02-28 17:19:52
83,0,191,2018-02-28 17:19:52,2018-02-28 17:43:13
83,0,11,2018-02-28 17:43:13,2018-02-28 17:43:51
83,0,10,2018-02-28 17:43:51,2018-02-28 17:44:12
83,0,0,2018-02-28 17:44:12,2018-02-28 17:30:22
83,0,0,2018-02-28 17:30:22,2018-02-28 17:40:33
83,0,0,2018-02-28 17:40:33,2018-02-28 17:50:47
83,0,0,2018-02-28 17:50:47,2018-02-28 17:58:17
83,0,0,2018-02-28 17:58:17,2018-02-28 18:07:15
83,0,0,2018-02-28 18:07:15,2018-02-28 18:17:24
83,-1,0,2018-02-28 18:17:24,2018-02-28 23:59:59
186,-1,0,2018-02-28 00:00:00,2018-02-28 13:28:15
186,0,0,2018-02-28 13:28:15,2018-02-28 13:38:55
186,0,0,2018-02-28 13:38:55,2018-02-28 13:47:05
186,0,0,2018-02-28 13:47:05,2018-02-28 13:57:23
186,0,0,2018-02-28 13:57:23,2018-02-28 14:06:19
186,0,0,2018-02-28 14:06:19,2018-02-28 14:18:40
186,0,0,2018-02-28 14:18:40,2018-02-28 14:31:01
186,0,0,2018-02-28 14:31:01,2018-02-28 14:40:53
186,90,0,2018-02-28 14:40:53,2018-02-28 14:41:06
186,90,1,2018-02-28 14:41:06,2018-02-28 14:41:59
186,90,2,2018-02-28 14:41:59,2018-02-28 14:42:08
186,90,14,2018-02-28 14:42:08,2018-02-28 14:42:33
186,90,153,2018-02-28 14:42:33,2018-02-28 15:38:00
186,0,153,2018-02-28 15:38:00,2018-02-28 15:38:24
186,0,14,2018-02-28 15:38:24,2018-02-28 15:38:35
186,0,2,2018-02-28 15:38:35,2018-02-28 15:39:17
186,0,1,2018-02-28 15:39:17,2018-02-28 15:39:27
186,0,0,2018-02-28 15:39:27,2018-02-28 15:48:52
186,0,0,2018-02-28 15:48:52,2018-02-28 15:59:13
186,0,0,2018-02-28 15:59:13,2018-02-28 16:07:48
186,0,0,2018-02-28 16:07:48,2018-02-28 16:18:35
186,0,0,2018-02-28 16:18:35,2018-02-28 16:27:42
186,125,0,2018-02-28 16:27:42,2018-02-28 16:28:05
186,125,10,2018-02-28 16:28:05,2018-02-28 16:28:43
186,125,11,2018-02-28 16:28:43,2018-02-28 16:28:57
186,125,191,2018-02-28 16:28:57,2018-02-28 17:14:33
186,367,191,2018-02-28 17:14:33,2018-02-28 17:43:13
186,367,11,2018-02-28 17:43:13,2018-02-28 17:44:04
186,367,10,2018-02-28 17:44:04,2018-02-28 17:44:24
186,367,0,2018-02-28 17:44:24,2018-02-28 17:44:34
186,367,1,2018-02-28 17:44:34,2018-02-28 17:45:28
186,367,2,2018-02-28 17:45:28,2018-02-28 17:45:43
186,367,14,2018-02-28 17:45:43,2018-02-28 17:46:04
186,367,153,2018-02-28 17:46:04,2018-02-28 17:46:56
186,367,154,2018-02-28 17:46:56,2018-02-28 17:47:39
186,367,17,2018-02-28 17:47:39,2018-02-28 17:48:17
186,367,122,2018-02-28 17:48:17,2018-02-28 17:58:37
186,0,122,2018-02-28 17:58:37,2018-02-28 17:59:27
186,0,17,2018-02-28 17:59:27,2018-02-28 18:00:20
186,0,154,2018-02-28 18:00:20,2018-02-28 18:01:01
186,0,153,2018-02-28 18:01:01,2018-02-28 18:01:17
186,0,14,2018-02-28 18:01:17,2018-02-28 18:01:32
186,0,2,2018-02-28 18:01:32,2018-02-28 18:02:31
186,0,1,2018-02-28 18:02:31,2018-02-28 18:02:44
186,0,0,2018-02-28 18:02:44,2018-02-28 18:08:39
186,-1,0,2018-02-28 18:08:39,2018-02-28 23:59:59
193,-1,0,2018-02-28 00:00:00,2018-02-28 13:06:30
193,0,0,2018-02-28 13:06:30,2018-02-28 13:16:06
193,242,0,2018-02-28 13:16:06,2018-02-28 13:16:24
193,242,10,2018-02-28 13:16:24,2018-02-28 13:16:39
193,242,151,2018-02-28 13:16:39,2018-02-28 13:17:18
193,242,152,2018-02-28 13:17:18,2018-02-28 16:27:10
193,0,152,2018-02-28 16:27:10,2018-02-28 16:27:59
193,0,151,2018-02-28 16:27:59,2018-02-28 16:28:22
193,0,10,2018-02-28 16:28:22,2018-02-28 16:28:49
193,0,0,2018-02-28 16:28:49,2018-02-28 16:36:22
193,481,0,2018-02-28 16:36:22,2018-02-28 16:36:45
193,481,10,2018-02-28 16:36:45,2018-02-28 16:37:23
193,481,11,2018-02-28 16:37:23,2018-02-28 16:37:37
193,481,191,2018-02-28 16:37:37,2018-02-28 17:38:57
193,0,191,2018-02-28 17:38:57,2018-02-28 17:43:13
193,0,11,2018-02-28 17:43:13,2018-02-28 17:43:51
193,0,10,2018-02-28 17:43:51,2018-02-28 17:44:12
193,0,0,2018-02-28 17:44:12,2018-02-28 17:48:20
193,0,0,2018-02-28 17:48:20,2018-02-28 17:58:32
193,-1,0,2018-02-28 17:58:32,2018-02-28 23:59:59
197,-1,0,2018-02-28 00:00:00,2018-02-28 13:50:39
197,374,0,2018-02-28 13:50:39,2018-02-28 13:50:48
197,374,1,2018-02-28 13:50:48,2018-02-28 13:51:40
197,374,2,2018-02-28 13:51:40,2018-02-28 13:51:55
197,374,14,2018-02-28 13:51:55,2018-02-28 13:52:19
197,374,153,2018-02-28 13:52:19,2018-02-28 13:52:52
197,374,154,2018-02-28 13:52:52,2018-02-28 13:53:45
197,374,17,2018-02-28 13:53:45,2018-02-28 13:54:11
197,374,121,2018-02-28 13:54:11,2018-02-28 16:39:29
197,0,121,2018-02-28 16:39:29,2018-02-28 16:40:00
197,0,17,2018-02-28 16:40:00,2018-02-28 16:40:43
197,0,154,2018-02-28 16:40:43,2018-02-28 16:41:19
197,0,153,2018-02-28 16:41:19,2018-02-28 16:41:38
197,0,14,2018-02-28 16:41:38,2018-02-28 16:41:52
197,0,2,2018-02-28 16:41:52,2018-02-28 16:42:32
197,0,1,2018-02-28 16:42:32,2018-02-28 16:42:42
197,0,0,2018-02-28 16:42:42,2018-02-28 16:49:38
197,31,0,2018-02-28 16:49:38,2018-02-28 16:50:01
197,31,10,2018-02-28 16:50:01,2018-02-28 16:50:39
197,31,11,2018-02-28 16:50:39,2018-02-28 16:50:53
197,31,191,2018-02-28 16:50:53,2018-02-28 17:31:31
197,0,191,2018-02-28 17:31:31,2018-02-28 17:43:13
197,0,11,2018-02-28 17:43:13,2018-02-28 17:43:51
197,0,10,2018-02-28 17:43:51,2018-02-28 17:44:12
197,0,0,2018-02-28 17:44:12,2018-02-28 17:39:47
197,0,0,2018-02-28 17:39:47,2018-02-28 17:50:16
197,0,0,2018-02-28 17:50:16,2018-02-28 18:01:26
197,0,0,2018-02-28 18:01:26,2018-02-28 18:12:14
197,-1,0,2018-02-28 18:12:14,2018-02-28 23:59:59
81,-1,0,2018-02-28 00:00:00,2018-02-28 11:25:16
81,13,0,2018-02-28 11:25:16,2018-02-28 11:25:37
81,13,10,2018-02-28 11:25:37,2018-02-28 11:25:55
81,13,105,2018-02-28 11:25:55,2018-02-28 12:07:25
81,76,105,2018-02-28 12:07:25,2018-02-28 12:07:41
81,76,10,2018-02-28 12:07:41,2018-02-28 12:08:01
81,76,0,2018-02-28 12:08:01,2018-02-28 12:08:12
81,76,1,2018-02-28 12:08:12,2018-02-28 12:09:05
81,76,2,2018-02-28 12:09:05,2018-02-28 12:09:26
81,76,14,2018-02-28 12:09:26,2018-02-28 12:10:34
81,76,15,2018-02-28 12:10:34,2018-02-28 12:10:45
81,76,192,2018-02-28 12:10:45,2018-02-28 14:10:01
81,86,192,2018-02-28 14:10:01,2018-02-28 16:21:15
81,86,15,2018-02-28 16:21:15,2018-02-28 16:24:20
81,86,14,2018-02-28 16:24:20,2018-02-28 16:24:35
81,86,2,2018-02-28 16:24:35,2018-02-28 16:25:35
81,86,1,2018-02-28 16:25:35,2018-02-28 16:25:46
81,86,0,2018-02-28 16:25:46,2018-02-28 16:26:05
81,86,10,2018-02-28 16:26:05,2018-02-28 16:26:20
81,86,151,2018-02-28 16:26:20,2018-02-28 16:27:01
81,86,152,2018-02-28 16:27:01,2018-02-28 16:27:43
81,86,13,2018-02-28 16:27:43,2018-02-28 16:28:08
81,86,101,2018-02-28 16:28:08,2018-02-28 16:56:59
81,0,101,2018-02-28 16:56:59,2018-02-28 16:57:30
81,0,13,2018-02-28 16:57:30,2018-02-28 16:58:21
81,0,152,2018-02-28 16:58:21,2018-02-28 16:58:52
81,0,151,2018-02-28 16:58:52,2018-02-28 16:59:03
81,0,10,2018-02-28 16:59:03,2018-02-28 16:59:19
81,0,0,2018-02-28 16:59:19,2018-02-28 17:06:32
81,0,0,2018-02-28 17:06:32,2018-02-28 17:16:34
81,0,0,2018-02-28 17:16:34,2018-02-28 17:27:15
81,0,0,2018-02-28 17:27:15,2018-02-28 17:37:00
81,0,0,2018-02-28 17:37:00,2018-02-28 17:46:01
81,0,0,2018-02-28 17:46:01,2018-02-28 17:56:17
81,0,0,2018-02-28 17:56:17,2018-02-28 18:07:02
81,-1,0,2018-02-28 18:07:02,2018-02-28 23:59:59
144,-1,0,2018-02-28 00:00:00,2018-02-28 12:56:41
144,0,0,2018-02-28 12:56:41,2018-02-28 13:08:46
144,0,0,2018-02-28 13:08:46,2018-02-28 13:20:47
144,0,0,2018-02-28 13:20:47,2018-02-28 13:29:18
144,315,0,2018-02-28 13:29:18,2018-02-28 13:29:36
144,315,10,2018-02-28 13:29:36,2018-02-28 13:29:51
144,315,151,2018-02-28 13:29:51,2018-02-28 13:30:30
144,315,152,2018-02-28 13:30:30,2018-02-28 14:51:44
144,315,152,2018-02-28 14:51:44,2018-02-28 16:35:17
144,0,152,2018-02-28 16:35:17,2018-02-28 16:36:06
144,0,151,2018-02-28 16:36:06,2018-02-28 16:36:29
144,0,10,2018-02-28 16:36:29,2018-02-28 16:36:56
144,0,0,2018-02-28 16:36:56,2018-02-28 16:47:39
144,206,0,2018-02-28 16:47:39,2018-02-28 16:47:50
144,206,1,2018-02-28 16:47:50,2018-02-28 16:48:38
144,206,2,2018-02-28 16:48:38,2018-02-28 16:48:52
144,206,14,2018-02-28 16:48:52,2018-02-28 16:49:29
144,206,15,2018-02-28 16:49:29,2018-02-28 16:49:56
144,206,123,2018-02-28 16:49:56,2018-02-28 17:38:16
144,272,123,2018-02-28 17:38:16,2018-02-28 17:38:58
144,272,15,2018-02-28 17:38:58,2018-02-28 17:39:46
144,272,14,2018-02-28 17:39:46,2018-02-28 17:40:05
144,272,2,2018-02-28 17:40:05,2018-02-28 17:41:01
144,272,1,2018-02-28 17:41:01,2018-02-28 17:41:11
144,272,0,2018-02-28 17:41:11,2018-02-28 17:41:29
144,272,10,2018-02-28 17:41:29,2018-02-28 17:42:13
144,272,11,2018-02-28 17:42:13,2018-02-28 17:42:47
144,272,103,2018-02-28 17:42:47,2018-02-28 18:16:52
144,-1,103,2018-02-28 18:16:52,2018-02-28 18:17:33
144,-1,11,2018-02-28 18:17:33,2018-02-28 18:18:14
144,-1,10,2018-02-28 18:18:14,2018-02-28 18:18:36
144,-1,0,2018-02-28 18:18:36,2018-02-28 23:59:59
148,-1,0,2018-02-28 00:00:00,2018-02-28 14:28:07
148,440,0,2018-02-28 14:28:07,2018-02-28 14:28:20
148,440,1,2018-02-28 14:28:20,2018-02-28 14:29:13
148,440,2,2018-02-28 14:29:13,2018-02-28 14:29:22
148,440,14,2018-02-28 14:29:22,2018-02-28 14:29:47
148,440,153,2018-02-28 14:29:47,2018-02-28 16:34:26
148,0,153,2018-02-28 16:34:26,2018-02-28 16:34:50
148,0,14,2018-02-28 16:34:50,2018-02-28 16:35:01
148,0,2,2018-02-28 16:35:01,2018-02-28 16:35:43
148,0,1,2018-02-28 16:35:43,2018-02-28 16:35:53
148,0,0,2018-02-28 16:35:53,2018-02-28 16:44:40
148,157,0,2018-02-28 16:44:40,2018-02-28 16:45:03
148,157,10,2018-02-28 16:45:03,2018-02-28 16:45:41
148,157,11,2018-02-28 16:45:41,2018-02-28 16:45:55
148,157,191,2018-02-28 16:45:55,2018-02-28 17:34:05
148,0,191,2018-02-28 17:34:05,2018-02-28 17:43:13
148,0,11,2018-02-28 17:43:13,2018-02-28 17:43:51
148,0,10,2018-02-28 17:43:51,2018-02-28 17:44:12
148,0,0,2018-02-28 17:44:12,2018-02-28 17:42:29
148,0,0,2018-02-28 17:42:29,2018-02-28 17:52:26
148,0,0,2018-02-28 17:52:26,2018-02-28 18:02:37
148,0,0,2018-02-28 18:02:37,2018-02-28 18:12:38
148,-1,0,2018-02-28 18:12:38,2018-02-28 23:59:59
140,-1,0,2018-02-28 00:00:00,2018-02-28 13:22:23
140,463,0,2018-02-28 13:22:23,2018-02-28 13:22:33
140,463,1,2018-02-28 13:22:33,2018-02-28 13:23:29
140,463,2,2018-02-28 13:23:29,2018-02-28 13:23:44
140,463,14,2018-02-28 13:23:44,2018-02-28 13:24:09
140,463,153,2018-02-28 13:24:09,2018-02-28 13:24:56
140,463,154,2018-02-28 13:24:56,2018-02-28 16:39:33
140,75,154,2018-02-28 16:39:33,2018-02-28 16:40:25
140,75,153,2018-02-28 16:40:25,2018-02-28 16:40:48
140,75,14,2018-02-28 16:40:48,2018-02-28 16:41:05
140,75,2,2018-02-28 16:41:05,2018-02-28 16:42:20
140,75,1,2018-02-28 16:42:20,2018-02-28 16:42:30
140,75,0,2018-02-28 16:42:30,2018-02-28 16:42:50
140,75,10,2018-02-28 16:42:50,2018-02-28 16:43:48
140,75,11,2018-02-28 16:43:48,2018-02-28 16:43:55
140,75,104,2018-02-28 16:43:55,2018-02-28 17:30:52
140,301,104,2018-02-28 17:30:52,2018-02-28 17:31:01
140,301,11,2018-02-28 17:31:01,2018-02-28 17:31:41
140,301,10,2018-02-28 17:31:41,2018-02-28 17:32:06
140,301,0,2018-02-28 17:32:06,2018-02-28 17:32:16
140,301,1,2018-02-28 17:32:16,2018-02-28 17:32:56
140,301,2,2018-02-28 17:32:56,2018-02-28 17:33:10
140,301,14,2018-02-28 17:33:10,2018-02-28 17:34:00
140,301,15,2018-02-28 17:34:00,2018-02-28 17:34:41
140,301,123,2018-02-28 17:34:41,2018-02-28 18:08:36
140,-1,123,2018-02-28 18:08:36,2018-02-28 18:09:12
140,-1,15,2018-02-28 18:09:12,2018-02-28 18:09:47
140,-1,14,2018-02-28 18:09:47,2018-02-28 18:09:59
140,-1,2,2018-02-28 18:09:59,2018-02-28 18:10:49
140,-1,1,2018-02-28 18:10:49,2018-02-28 18:11:00
140,-1,0,2018-02-28 18:11:00,2018-02-28 23:59:59
187,-1,0,2018-02-28 00:00:00,2018-02-28 11:37:52
187,376,0,2018-02-28 11:37:52,2018-02-28 11:38:13
187,376,10,2018-02-28 11:38:13,2018-02-28 11:38:31
187,376,105,2018-02-28 11:38:31,2018-02-28 11:57:45
187,496,105,2018-02-28 11:57:45,2018-02-28 11:58:01
187,496,10,2018-02-28 11:58:01,2018-02-28 11:58:21
187,496,0,2018-02-28 11:58:21,2018-02-28 11:58:32
187,496,1,2018-02-28 11:58:32,2018-02-28 11:59:25
187,496,2,2018-02-28 11:59:25,2018-02-28 11:59:46
187,496,14,2018-02-28 11:59:46,2018-02-28 12:00:54
187,496,15,2018-02-28 12:00:54,2018-02-28 12:01:05
187,496,192,2018-02-28 12:01:05,2018-02-28 15:37:48
187,0,192,2018-02-28 15:37:48,2018-02-28 16:21:15
187,0,15,2018-02-28 16:21:15,2018-02-28 16:24:20
187,0,14,2018-02-28 16:24:20,2018-02-28 16:24:28
187,0,2,2018-02-28 16:24:28,2018-02-28 16:25:06
187,0,1,2018-02-28 16:25:06,2018-02-28 16:25:20
187,0,0,2018-02-28 16:25:20,2018-02-28 15:47:29
187,338,0,2018-02-28 15:47:29,2018-02-28 15:47:42
187,338,1,2018-02-28 15:47:42,2018-02-28 15:48:35
187,338,2,2018-02-28 15:48:35,2018-02-28 15:48:44
187,338,14,2018-02-28 15:48:44,2018-02-28 15:49:09
187,338,153,2018-02-28 15:49:09,2018-02-28 17:05:26
187,0,153,2018-02-28 17:05:26,2018-02-28 17:05:50
187,0,14,2018-02-28 17:05:50,2018-02-28 17:06:01
187,0,2,2018-02-28 17:06:01,2018-02-28 17:06:43
187,0,1,2018-02-28 17:06:43,2018-02-28 17:06:53
187,0,0,2018-02-28 17:06:53,2018-02-28 17:15:32
187,174,0,2018-02-28 17:15:32,2018-02-28 17:15:52
187,174,10,2018-02-28 17:15:52,2018-02-28 17:16:06
187,174,151,2018-02-28 17:16:06,2018-02-28 17:16:35
187,174,152,2018-02-28 17:16:35,2018-02-28 17:17:22
187,174,13,2018-02-28 17:17:22,2018-02-28 17:17:47
187,174,101,2018-02-28 17:17:47,2018-02-28 18:00:53
187,-1,101,2018-02-28 18:00:53,2018-02-28 18:01:24
187,-1,13,2018-02-28 18:01:24,2018-02-28 18:02:15
187,-1,152,2018-02-28 18:02:15,2018-02-28 18:02:46
187,-1,151,2018-02-28 18:02:46,2018-02-28 18:02:57
187,-1,10,2018-02-28 18:02:57,2018-02-28 18:03:13
187,-1,0,2018-02-28 18:03:13,2018-02-28 23:59:59
27,-1,0,2018-02-28 00:00:00,2018-02-28 11:04:44
27,359,0,2018-02-28 11:04:44,2018-02-28 11:04:57
27,359,1,2018-02-28 11:04:57,2018-02-28 11:05:50
27,359,2,2018-02-28 11:05:50,2018-02-28 11:05:59
27,359,14,2018-02-28 11:05:59,2018-02-28 11:06:24
27,359,153,2018-02-28 11:06:24,2018-02-28 11:53:18
27,441,153,2018-02-28 11:53:18,2018-02-28 11:53:39
27,441,14,2018-02-28 11:53:39,2018-02-28 11:54:15
27,441,15,2018-02-28 11:54:15,2018-02-28 11:54:28
27,441,192,2018-02-28 11:54:28,2018-02-28 13:52:39
27,0,192,2018-02-28 13:52:39,2018-02-28 16:21:15
27,0,15,2018-02-28 16:21:15,2018-02-28 16:24:20
27,0,14,2018-02-28 16:24:20,2018-02-28 16:24:28
27,0,2,2018-02-28 16:24:28,2018-02-28 16:25:06
27,0,1,2018-02-28 16:25:06,2018-02-28 16:25:20
27,0,0,2018-02-28 16:25:20,2018-02-28 14:01:27
27,0,0,2018-02-28 14:01:27,2018-02-28 14:11:21
27,0,0,2018-02-28 14:11:21,2018-02-28 14:22:25
27,0,0,2018-02-28 14:22:25,2018-02-28 14:33:07
27,441,0,2018-02-28 14:33:07,2018-02-28 14:33:21
27,441,1,2018-02-28 14:33:21,2018-02-28 14:34:11
27,441,2,2018-02-28 14:34:11,2018-02-28 14:34:28
27,441,14,2018-02-28 14:34:28,2018-02-28 14:35:18
27,441,15,2018-02-28 14:35:18,2018-02-28 14:35:32
27,441,192,2018-02-28 14:35:32,2018-02-28 15:40:15
27,0,192,2018-02-28 15:40:15,2018-02-28 16:21:15
27,0,15,2018-02-28 16:21:15,2018-02-28 16:24:20
27,0,14,2018-02-28 16:24:20,2018-02-28 16:24:28
27,0,2,2018-02-28 16:24:28,2018-02-28 16:25:06
27,0,1,2018-02-28 16:25:06,2018-02-28 16:25:20
27,0,0,2018-02-28 16:25:20,2018-02-28 15:51:27
27,266,0,2018-02-28 15:51:27,2018-02-28 15:51:40
27,266,1,2018-02-28 15:51:40,2018-02-28 15:52:33
27,266,2,2018-02-28 15:52:33,2018-02-28 15:52:42
27,266,14,2018-02-28 15:52:42,2018-02-28 15:53:07
27,266,153,2018-02-28 15:53:07,2018-02-28 16:28:38
27,0,153,2018-02-28 16:28:38,2018-02-28 16:29:02
27,0,14,2018-02-28 16:29:02,2018-02-28 16:29:13
27,0,2,2018-02-28 16:29:13,2018-02-28 16:29:55
27,0,1,2018-02-28 16:29:55,2018-02-28 16:30:05
27,0,0,2018-02-28 16:30:05,2018-02-28 16:38:50
27,0,0,2018-02-28 16:38:50,2018-02-28 16:47:59
27,476,0,2018-02-28 16:47:59,2018-02-28 16:48:22
27,476,10,2018-02-28 16:48:22,2018-02-28 16:49:00
27,476,11,2018-02-28 16:49:00,2018-02-28 16:49:14
27,476,191,2018-02-28 16:49:14,2018-02-28 17:39:05
27,0,191,2018-02-28 17:39:05,2018-02-28 17:43:13
27,0,11,2018-02-28 17:43:13,2018-02-28 17:43:51
27,0,10,2018-02-28 17:43:51,2018-02-28 17:44:12
27,0,0,2018-02-28 17:44:12,2018-02-28 17:49:28
27,0,0,2018-02-28 17:49:28,2018-02-28 18:00:39
27,-1,0,2018-02-28 18:00:39,2018-02-28 23:59:59
177,-1,0,2018-02-28 00:00:00,2018-02-28 13:03:25
177,86,0,2018-02-28 13:03:25,2018-02-28 13:03:45
177,86,10,2018-02-28 13:03:45,2018-02-28 13:03:59
177,86,151,2018-02-28 13:03:59,2018-02-28 13:04:28
177,86,152,2018-02-28 13:04:28,2018-02-28 13:05:15
177,86,13,2018-02-28 13:05:15,2018-02-28 13:05:40
177,86,101,2018-02-28 13:05:40,2018-02-28 15:30:11
177,0,101,2018-02-28 15:30:11,2018-02-28 15:30:42
177,0,13,2018-02-28 15:30:42,2018-02-28 15:31:33
177,0,152,2018-02-28 15:31:33,2018-02-28 15:32:04
177,0,151,2018-02-28 15:32:04,2018-02-28 15:32:15
177,0,10,2018-02-28 15:32:15,2018-02-28 15:32:31
177,0,0,2018-02-28 15:32:31,2018-02-28 15:40:59
177,438,0,2018-02-28 15:40:59,2018-02-28 15:41:09
177,438,1,2018-02-28 15:41:09,2018-02-28 15:42:05
177,438,2,2018-02-28 15:42:05,2018-02-28 15:42:20
177,438,14,2018-02-28 15:42:20,2018-02-28 15:42:45
177,438,153,2018-02-28 15:42:45,2018-02-28 15:43:32
177,438,154,2018-02-28 15:43:32,2018-02-28 16:41:32
177,227,154,2018-02-28 16:41:32,2018-02-28 16:42:11
177,227,153,2018-02-28 16:42:11,2018-02-28 16:42:25
177,227,14,2018-02-28 16:42:25,2018-02-28 16:42:39
177,227,2,2018-02-28 16:42:39,2018-02-28 16:43:44
177,227,1,2018-02-28 16:43:44,2018-02-28 16:43:53
177,227,0,2018-02-28 16:43:53,2018-02-28 16:44:10
177,227,10,2018-02-28 16:44:10,2018-02-28 16:44:25
177,227,151,2018-02-28 16:44:25,2018-02-28 16:44:46
177,227,152,2018-02-28 16:44:46,2018-02-28 16:45:32
177,227,13,2018-02-28 16:45:32,2018-02-28 16:45:53
177,227,101,2018-02-28 16:45:53,2018-02-28 17:39:12
177,189,101,2018-02-28 17:39:12,2018-02-28 17:39:36
177,189,13,2018-02-28 17:39:36,2018-02-28 17:40:11
177,189,12,2018-02-28 17:40:11,2018-02-28 17:40:34
177,189,11,2018-02-28 17:40:34,2018-02-28 17:40:49
177,189,191,2018-02-28 17:40:49,2018-02-28 18:16:48
177,-1,191,2018-02-28 18:16:48,2018-02-28 18:17:04
177,-1,11,2018-02-28 18:17:04,2018-02-28 18:17:42
177,-1,10,2018-02-28 18:17:42,2018-02-28 18:18:03
177,-1,0,2018-02-28 18:18:03,2018-02-28 23:59:59
176,-1,0,2018-02-28 00:00:00,2018-02-28 12:37:18
176,0,0,2018-02-28 12:37:18,2018-02-28 12:47:33
176,0,0,2018-02-28 12:47:33,2018-02-28 12:58:15
176,0,0,2018-02-28 12:58:15,2018-02-28 13:09:01
176,0,0,2018-02-28 13:09:01,2018-02-28 13:18:49
176,425,0,2018-02-28 13:18:49,2018-02-28 13:19:07
176,425,10,2018-02-28 13:19:07,2018-02-28 13:19:22
176,425,151,2018-02-28 13:19:22,2018-02-28 13:20:01
176,425,152,2018-02-28 13:20:01,2018-02-28 15:47:33
176,0,152,2018-02-28 15:47:33,2018-02-28 15:48:22
176,0,151,2018-02-28 15:48:22,2018-02-28 15:48:45
176,0,10,2018-02-28 15:48:45,2018-02-28 15:49:12
176,0,0,2018-02-28 15:49:12,2018-02-28 15:57:41
176,0,0,2018-02-28 15:57:41,2018-02-28 16:06:22
176,0,0,2018-02-28 16:06:22,2018-02-28 16:16:52
176,0,0,2018-02-28 16:16:52,2018-02-28 16:27:12
176,154,0,2018-02-28 16:27:12,2018-02-28 16:27:21
176,154,1,2018-02-28 16:27:21,2018-02-28 16:28:13
176,154,2,2018-02-28 16:28:13,2018-02-28 16:28:28
176,154,14,2018-02-28 16:28:28,2018-02-28 16:28:52
176,154,153,2018-02-28 16:28:52,2018-02-28 16:29:25
176,154,154,2018-02-28 16:29:25,2018-02-28 16:30:18
176,154,17,2018-02-28 16:30:18,2018-02-28 16:30:44
176,154,121,2018-02-28 16:30:44,2018-02-28 16:55:24
176,212,121,2018-02-28 16:55:24,2018-02-28 16:55:50
176,212,17,2018-02-28 16:55:50,2018-02-28 16:56:25
176,212,16,2018-02-28 16:56:25,2018-02-28 16:56:50
176,212,15,2018-02-28 16:56:50,2018-02-28 16:57:32
176,212,123,2018-02-28 16:57:32,2018-02-28 17:40:58
176,0,123,2018-02-28 17:40:58,2018-02-28 17:41:34
176,0,15,2018-02-28 17:41:34,2018-02-28 17:42:09
